"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.164448143E0,-1.215553880E0,3.708875179E-1,1.367199039E1,1.373093042E1
6.166894601E0,-1.222732425E0,3.780659735E-1,1.380838108E1,1.386756635E1
6.169341945E0,-1.241874933E0,3.732803464E-1,1.389003658E1,1.395043755E1
6.171788351E0,-1.265803218E0,3.373879790E-1,1.396899986E1,1.403029029E1
6.174234080E0,-1.256231904E0,2.919243574E-1,1.399053478E1,1.404985416E1
6.176680539E0,-1.203589797E0,2.344966233E-1,1.408864021E1,1.414190228E1
6.179127883E0,-1.203589797E0,1.842473447E-1,1.414846134E1,1.420075821E1
6.181574289E0,-1.155733347E0,1.459621787E-1,1.422742462E1,1.427503541E1
6.184019966E0,-1.162911773E0,1.148554832E-1,1.427528095E1,1.432303047E1
6.186466528E0,-1.134197950E0,6.909275055E-2,1.427288818E1,1.431804861E1
6.188913768E0,-1.138983607E0,4.037888348E-2,1.428724480E1,1.433262984E1
6.191360226E0,-1.107876897E0,-1.704886183E-2,1.429442310E1,1.433730148E1
6.193805903E0,-1.122233868E0,-8.404789865E-2,1.429203033E1,1.433626883E1
6.196252362E0,-1.088734269E0,-1.271187067E-1,1.426092339E1,1.430298701E1
6.198699705E0,-1.050449133E0,-2.012962103E-1,1.421067429E1,1.425086759E1
6.201146112E0,-1.004985452E0,-2.036890239E-1,1.418435383E1,1.422137049E1
6.203591841E0,-8.733802438E-1,-2.084746659E-1,1.409821224E1,1.412677752E1
6.206038299E0,-7.654041648E-1,-1.725823283E-1,1.411017609E1,1.413197429E1
6.208485643E0,-6.768696904E-1,-1.271187067E-1,1.408864021E1,1.410546330E1
6.210932049E0,-6.625127792E-1,-1.438684613E-1,1.402642727E1,1.404280183E1
6.213377726E0,-6.529414654E-1,-1.390828192E-1,1.397617817E1,1.399211324E1
6.215824289E0,-6.433702111E-1,-1.462612897E-1,1.395224953E1,1.396784108E1
6.218271528E0,-6.984050870E-1,-2.084746659E-1,1.391874981E1,1.393782004E1
6.220717987E0,-7.342974544E-1,-2.706880569E-1,1.390200043E1,1.392401094E1
6.223163664E0,-7.701897621E-1,-3.496512175E-1,1.390678596E1,1.393248521E1
6.225610122E0,-7.773682475E-1,-4.166502357E-1,1.391635704E1,1.394427811E1
6.228057466E0,-8.395816684E-1,-4.645066857E-1,1.389242935E1,1.392552538E1
6.230503872E0,-8.371888399E-1,-5.030909777E-1,1.392114258E1,1.395536443E1
6.232949601E0,-8.757730722E-1,-5.294120312E-1,1.393550014E1,1.397302472E1
6.235396060E0,-9.260223508E-1,-5.581258535E-1,1.394507122E1,1.398692365E1
6.237843403E0,-9.475577474E-1,-5.629115105E-1,1.395703506E1,1.400048438E1
6.240289810E0,-9.547362328E-1,-5.605186820E-1,1.393789291E1,1.398179392E1
6.242735487E0,-9.619147182E-1,-5.509474277E-1,1.392114258E1,1.396520797E1
6.245181945E0,-9.714859724E-1,-5.318048596E-1,1.386102295E1,1.390519898E1
6.247629289E0,-1.019342422E0,-5.437689424E-1,1.382273865E1,1.387093535E1
6.250075747E0,-1.026520967E0,-5.270192027E-1,1.377009583E1,1.381835857E1
6.252521424E0,-1.067198873E0,-5.437689424E-1,1.371506119E1,1.376726195E1
6.254967883E0,-1.086341500E0,-5.102694035E-1,1.364566898E1,1.369835007E1
6.257415226E0,-1.103091240E0,-5.030909777E-1,1.357388496E1,1.362792221E1
6.259861633E0,-1.122233868E0,-4.310071766E-1,1.352602863E1,1.357934559E1
6.262307310E0,-1.119840980E0,-3.711866140E-1,1.345902920E1,1.351063619E1
6.264753872E0,-1.093519926E0,-3.544368446E-1,1.338724422E1,1.343650696E1
6.267201164E0,-1.069591761E0,-3.424727321E-1,1.332981682E1,1.337704491E1
6.269647570E0,-1.064806104E0,-3.592225015E-1,1.324576855E1,1.329335312E1
6.272093247E0,-1.033699393E0,-3.951148391E-1,1.316680527E1,1.321322864E1
6.274539810E0,-1.028913736E0,-4.334000051E-1,1.306630707E1,1.311391930E1
6.276987049E0,-1.016949654E0,-4.262215197E-1,1.296341610E1,1.301022707E1
6.279433508E0,-1.004985452E0,-4.716851711E-1,1.287488174E1,1.292265695E1
6.281879185E0,-1.038485050E0,-4.911268353E-1,1.277438259E1,1.282593105E1
6.284325643E0,-1.028913736E0,-4.692923427E-1,1.268794250E1,1.273824100E1
6.286772987E0,-1.067198873E0,-4.959124923E-1,1.259701443E1,1.265186212E1
6.289219393E0,-1.086341500E0,-5.413761139E-1,1.246301651E1,1.252198093E1
6.291665070E0,-1.083948612E0,-5.533402562E-1,1.236251831E1,1.242227793E1
6.294111633E0,-1.050449133E0,-5.557330847E-1,1.224048424E1,1.229803793E1
6.296558924E0,-1.038485050E0,-5.222335458E-1,1.215643597E1,1.221188415E1
6.299005330E0,-1.028913736E0,-5.389832854E-1,1.203200912E1,1.208794482E1
6.301451008E0,-1.045663476E0,-5.916253924E-1,1.190997601E1,1.197042026E1
6.303897466E0,-1.043270707E0,-6.299105883E-1,1.184776211E1,1.191027573E1
6.306344810E0,-1.074377418E0,-6.586244106E-1,1.175444221E1,1.182180125E1
6.308791268E0,-1.095912814E0,-6.945167780E-1,1.168265724E1,1.175448249E1
6.311236945E0,-1.134197950E0,-6.801598072E-1,1.158425236E1,1.165949935E1
6.313683403E0,-1.165304661E0,-6.610172391E-1,1.150768185E1,1.158540548E1
6.316130747E0,-1.167697430E0,-6.466603279E-1,1.143589783E1,1.151353317E1
6.318577153E0,-1.177268744E0,-6.323033571E-1,1.134975624E1,1.142815540E1
6.321022830E0,-1.160519004E0,-6.011967063E-1,1.128754234E1,1.136295974E1
6.323469393E0,-1.146162033E0,-6.011967063E-1,1.124686432E1,1.132109014E1
6.325916633E0,-1.115055323E0,-5.748756528E-1,1.118704414E1,1.125716603E1
6.328363091E0,-1.064806104E0,-5.724828243E-1,1.111047363E1,1.117605355E1
6.330808768E0,-1.043270707E0,-5.724828243E-1,1.108175945E1,1.114547186E1
6.333255226E0,-1.031306505E0,-5.605186820E-1,1.102881908E1,1.109110566E1
6.335702570E0,-1.004985452E0,-5.629115105E-1,1.101924706E1,1.107929018E1
6.338149028E0,-9.954141974E-1,-5.700899959E-1,1.101206875E1,1.107165345E1
6.340594705E0,-9.690931439E-1,-6.179464459E-1,1.101446152E1,1.107426575E1
6.343041164E0,-9.595218897E-1,-6.251249313E-1,1.101446152E1,1.107383520E1
6.345488508E0,-9.786644578E-1,-6.107679605E-1,1.102403259E1,1.108422826E1
6.347934914E0,-9.978070259E-1,-5.676971674E-1,1.106710339E1,1.112648535E1
6.350380591E0,-1.007378340E0,-5.270192027E-1,1.107458115E1,1.113278527E1
6.352827153E0,-9.978070259E-1,-4.839483798E-1,1.107218838E1,1.112758646E1
6.355274393E0,-9.978070259E-1,-4.405784607E-1,1.109611702E1,1.114959825E1
6.357720851E0,-9.978070259E-1,-4.214358926E-1,1.111525917E1,1.116790999E1
6.360166528E0,-9.714859724E-1,-4.094717801E-1,1.111765194E1,1.116752599E1
6.362612987E0,-9.308080077E-1,-4.166502357E-1,1.111047363E1,1.115717820E1
6.365060330E0,-9.188438654E-1,-4.262215197E-1,1.106231785E1,1.110859195E1
6.367506789E0,-9.068797827E-1,-4.716851711E-1,1.102881908E1,1.107608993E1
6.369952466E0,-9.236295223E-1,-5.078766346E-1,1.098814106E1,1.103858116E1
6.372398924E0,-9.092726111E-1,-5.078766346E-1,1.095703411E1,1.100642139E1
6.374846268E0,-9.188438654E-1,-4.645066857E-1,1.084935665E1,1.089809985E1
6.377292674E0,-9.044869542E-1,-4.118646085E-1,1.076321507E1,1.080900216E1
6.379738351E0,-8.685946465E-1,-3.400799036E-1,1.069143105E1,1.073204588E1
6.382184914E0,-8.252246976E-1,-2.659024298E-1,1.061007500E1,1.064543993E1
6.384632153E0,-7.390831113E-1,-1.773679852E-1,1.051675415E1,1.054418423E1
6.387078612E0,-6.672984362E-1,-9.361918271E-2,1.038963604E1,1.041146430E1
6.389524289E0,-6.266204119E-1,-5.054837838E-2,1.027238750E1,1.029160596E1
6.391970747E0,-6.026921868E-1,-1.465603895E-2,1.011685371E1,1.013480053E1
6.394418091E0,-5.907281041E-1,-2.422732860E-2,1.000439167E1,1.002184610E1
6.396864549E0,-5.667998791E-1,-6.011966988E-2,9.886843681E0,9.903259789E0
6.399310226E0,-5.979065299E-1,-9.840483218E-2,9.752845764E0,9.771651663E0
6.401756685E0,-6.409773827E-1,-1.582254022E-1,9.676275253E0,9.698772606E0
6.404204028E0,-6.194419861E-1,-2.012962103E-1,9.590133667E0,9.612226188E0
6.406650435E0,-6.361917257E-1,-2.587239444E-1,9.520742416E0,9.545481347E0
6.409096112E0,-6.672984362E-1,-3.065803945E-1,9.463314056E0,9.491764413E0
6.411542674E0,-7.366902828E-1,-3.400799036E-1,9.408279419E0,9.443203299E0
6.413989914E0,-7.965108156E-1,-3.831507266E-1,9.338588715E0,9.380323723E0
6.416436372E0,-8.276175261E-1,-4.286143482E-1,9.288339615E0,9.334983333E0
6.418882049E0,-8.949156404E-1,-4.621138871E-1,9.257232666E0,9.311862321E0
6.421328508E0,-9.260223508E-1,-5.485545993E-1,9.218947411E0,9.281563494E0
6.423775851E0,-9.427721500E-1,-6.370890141E-1,9.183054924E0,9.253280471E0
6.426222258E0,-9.403793216E-1,-7.184450030E-1,9.178269386E0,9.254247966E0
6.428667987E0,-9.020941257E-1,-7.543373108E-1,9.185447693E0,9.260412945E0
6.431114445E0,-8.566305041E-1,-8.285148144E-1,9.264410973E0,9.340747469E0
6.433561789E0,-8.805587292E-1,-8.835497499E-1,9.398708344E0,9.481126640E0
6.436008195E0,-8.662018180E-1,-8.883354068E-1,9.211769104E0,9.294952147E0
6.438453872E0,-8.590233326E-1,-9.122636318E-1,9.238089561E0,9.322684418E0
6.440900435E0,-8.518448472E-1,-9.553344250E-1,9.475278854E0,9.561339492E0
6.443347674E0,-8.446664214E-1,-9.314061999E-1,9.649954796E0,9.731526419E0
6.445794133E0,-8.084749579E-1,-9.050851464E-1,9.798309326E0,9.873179657E0
6.448239810E0,-8.180462122E-1,-9.098708034E-1,9.934700966E0,1.000976262E1
6.450686268E0,-7.989036441E-1,-8.739784956E-1,1.009531879E1,1.016452394E1
6.453133612E0,-7.989036441E-1,-8.835497499E-1,1.021974564E1,1.028893134E1
6.455580018E0,-7.917252183E-1,-9.026923180E-1,1.032502937E1,1.039460984E1
6.458025747E0,-7.677969933E-1,-8.907282352E-1,1.038245773E1,1.044884384E1
6.460472205E0,-7.390831113E-1,-8.596215248E-1,1.039681435E1,1.045843877E1
6.462919549E0,-7.079764009E-1,-8.237292171E-1,1.043509960E1,1.049147578E1
6.465365955E0,-6.601199508E-1,-7.854440212E-1,1.042792130E1,1.047827387E1
6.467811633E0,-6.146563292E-1,-7.208378315E-1,1.041595650E1,1.045894638E1
6.470258195E0,-5.691927075E-1,-6.083751321E-1,1.033220863E1,1.036574338E1
6.472705435E0,-5.380859971E-1,-5.389832854E-1,1.029631615E1,1.032444506E1
6.475151893E0,-4.878367186E-1,-4.839483798E-1,1.019103146E1,1.021417216E1
6.477597570E0,-4.950151742E-1,-4.573282301E-1,1.012164021E1,1.014405193E1
6.480044028E0,-4.543372095E-1,-4.118646085E-1,1.003310490E1,1.005182812E1
6.482491372E0,-4.447658956E-1,-3.759722710E-1,9.951749802E0,9.968776051E0
6.484937778E0,-4.495515525E-1,-3.089732230E-1,9.843772888E0,9.858875480E0
6.487383508E0,-4.591228366E-1,-2.491526604E-1,9.750452995E0,9.764435695E0
6.489829966E0,-4.734797776E-1,-1.701895148E-1,9.637990952E0,9.651114814E0
6.492277310E0,-4.710869491E-1,-1.079761237E-1,9.508777618E0,9.521052124E0
6.494723716E0,-4.758726060E-1,-2.662015148E-2,9.376873970E0,9.388979115E0
6.497169393E0,-4.926223755E-1,3.080759197E-2,9.278767586E0,9.291886451E0
6.499615955E0,-5.021936297E-1,1.172483116E-1,9.135198593E0,9.149743108E0
6.502063195E0,-5.237290859E-1,1.722832322E-1,9.022735596E0,9.039564774E0
6.504509653E0,-5.285146832E-1,2.967100143E-1,8.917451859E0,8.938026194E0
6.506955330E0,-5.189434290E-1,3.230310678E-1,8.831310272E0,8.852439917E0
6.509401789E0,-5.069792867E-1,3.182454109E-1,8.749654770E0,8.770106426E0
6.511849133E0,-5.213362575E-1,2.943171859E-1,8.646763802E0,8.667464355E0
6.514295539E0,-5.069792867E-1,2.368894368E-1,8.601300240E0,8.619484347E0
6.516741268E0,-4.734797776E-1,1.507478207E-1,8.548658371E0,8.563087524E0
6.519187726E0,-4.710869491E-1,4.516452923E-2,8.512765884E0,8.525910259E0
6.521635070E0,-4.663013220E-1,-7.447660714E-2,8.527122498E0,8.540187456E0
6.524081476E0,-4.567300081E-1,-1.510469317E-1,8.515158653E0,8.528736387E0
6.526527153E0,-4.758726060E-1,-2.036890239E-1,8.553443909E0,8.569092522E0
6.528973716E0,-4.663013220E-1,-2.826521695E-1,8.618049622E0,8.635282766E0
6.531420955E0,-4.902295470E-1,-3.496512175E-1,8.665905952E0,8.686800732E0
6.533867414E0,-5.309075117E-1,-3.951148391E-1,8.708976746E0,8.734085784E0
6.536313091E0,-5.404788256E-1,-4.764707983E-1,8.795118332E0,8.824582044E0
6.538759549E0,-5.333003402E-1,-5.581258535E-1,8.888737679E0,8.922195427E0
6.541206893E0,-5.524429083E-1,-6.753742099E-1,8.977272034E0,9.019575193E0
6.543653351E0,-5.237290859E-1,-7.591229677E-1,9.046664238E0,9.093552313E0
6.546099028E0,-5.165506005E-1,-8.093722463E-1,9.075378418E0,9.126028785E0
6.548545487E0,-4.567300081E-1,-8.452646136E-1,9.094520569E0,9.145128700E0
6.550992830E0,-4.064807594E-1,-9.146564603E-1,9.147162437E0,9.201760902E0
6.553439237E0,-3.275175989E-1,-9.888339639E-1,9.187840462E0,9.246700641E0
6.555884914E0,-2.916252613E-1,-1.036690354E0,9.202198029E0,9.264999770E0
6.558331476E0,-2.267199457E-1,-1.080060363E0,9.250054359E0,9.315655531E0
6.560778716E0,-1.860419661E-1,-1.082453132E0,9.290732384E0,9.355427549E0
6.563225174E0,-1.333998591E-1,-1.039083242E0,9.338588715E0,9.397165992E0
6.565670851E0,-1.190429255E-1,-1.010369420E0,9.422636032E0,9.477398766E0
6.568117310E0,-1.022931710E-1,-9.816554785E-1,9.470493317E0,9.521783186E0
6.570564653E0,-9.511470050E-2,-9.385846853E-1,9.511171341E0,9.557843287E0
6.573011060E0,-9.750752151E-2,-8.883354068E-1,9.525527954E0,9.567357541E0
6.575456789E0,-1.022931710E-1,-8.500502706E-1,9.527920723E0,9.566311863E0
6.577903247E0,-9.990034252E-2,-7.950153351E-1,9.494421005E0,9.528171896E0
6.580350591E0,-7.118647546E-2,-7.232306600E-1,9.436993599E0,9.464934141E0
6.582796997E0,-1.375873014E-2,-6.921239495E-1,9.345767021E0,9.371370555E0
6.585242674E0,5.802594870E-2,-6.251249313E-1,9.245268822E0,9.266560515E0
6.587689237E0,9.152546525E-2,-5.581258535E-1,9.128020287E0,9.145525449E0
6.590136476E0,9.391828626E-2,-4.549354017E-1,8.998807907E0,9.010789678E0
6.592582935E0,1.058823988E-1,-3.568296731E-1,8.888737679E0,8.896527188E0
6.595028612E0,9.631111473E-2,-2.347957194E-1,8.752047539E0,8.755726182E0
6.597475070E0,9.152546525E-2,-1.295115203E-1,8.615656853E0,8.617116290E0
6.599922414E0,1.974078640E-2,-7.447660714E-2,8.476873398E0,8.477223547E0
6.602368820E0,-2.572284266E-2,-9.870393202E-3,8.366803169E0,8.366848532E0
6.604814549E0,-5.443671346E-2,6.909275055E-2,8.266005516E0,8.266473514E0
6.607261008E0,-9.272187948E-2,1.028913707E-1,8.139185905E0,8.140364315E0
6.609708351E0,-1.668993831E-1,9.092725813E-2,8.038687706E0,8.040934225E0
6.612154758E0,-2.243271172E-1,8.135596663E-2,7.952546120E0,7.956125391E0
6.614600435E0,-2.940180898E-1,8.135596663E-2,7.892725468E0,7.898618913E0
6.617046997E0,-3.203391433E-1,4.995017126E-2,7.890332699E0,7.896990711E0
6.619494237E0,-3.490529954E-1,6.191428751E-2,7.864011765E0,7.871997993E0
6.621940695E0,-3.801597059E-1,5.712864175E-2,7.864011765E0,7.873402449E0
6.624386372E0,-3.945166469E-1,6.430710852E-2,7.856832981E0,7.866994552E0
6.626832830E0,-4.064807594E-1,8.614161611E-2,7.902296543E0,7.913212852E0
6.629280174E0,-3.969094455E-1,7.896314561E-2,7.904689789E0,7.915042195E0
6.631726580E0,-3.777668774E-1,8.374879509E-2,7.911868095E0,7.921324285E0
6.634172310E0,-3.777668774E-1,7.148557901E-2,7.935796261E0,7.945104171E0
6.636618768E0,-3.323032558E-1,6.669992954E-2,7.931010723E0,7.938249519E0
6.639066112E0,-3.059822023E-1,3.798605874E-2,7.947760582E0,7.953739141E0
6.641512518E0,-2.578266263E-1,2.123630047E-2,7.902296543E0,7.906529972E0
6.643958195E0,-2.147558331E-1,6.879365072E-3,7.868797302E0,7.871730329E0
6.646404758E0,-1.645065546E-1,-3.379862010E-2,7.847261906E0,7.849058808E0
6.648851997E0,-1.501496136E-1,-1.007976532E-1,7.837690353E0,7.839776473E0
6.651298455E0,-1.046859920E-1,-1.390828192E-1,7.840083599E0,7.842015942E0
6.653744133E0,-9.511470050E-2,-1.821536273E-1,7.806583881E0,7.809287973E0
6.656190591E0,-1.333998591E-1,-2.156531364E-1,7.751548767E0,7.755695332E0
6.658637935E0,-1.286142170E-1,-2.324029058E-1,7.722835064E0,7.727401514E0
6.661084393E0,-1.046859920E-1,-2.252244353E-1,7.708477974E0,7.712478063E0
6.663530070E0,-5.204389244E-2,-2.371885478E-1,7.701000690E0,7.704828266E0
6.665976528E0,2.991028363E-3,-2.659024298E-1,7.677072525E0,7.681676614E0
6.668423872E0,5.324030295E-2,-3.137588799E-1,7.667500973E0,7.674102575E0
6.670870278E0,1.226321608E-1,-3.759722710E-1,7.629215717E0,7.639458505E0
6.673315955E0,1.944168359E-1,-4.716851711E-1,7.590930939E0,7.608056080E0
6.675762518E0,2.350948304E-1,-5.365904570E-1,7.526324749E0,7.549090218E0
6.678209758E0,2.709871531E-1,-6.370890141E-1,7.535895824E0,7.567631223E0
6.680656216E0,2.880360186E-1,-6.729813814E-1,7.523931503E0,7.559458575E0
6.683101893E0,3.047857881E-1,-7.040880919E-1,7.519145966E0,7.558186983E0
6.685548351E0,2.856431901E-1,-7.160521746E-1,7.526324749E0,7.565704658E0
6.687995695E0,2.638086975E-1,-7.040880919E-1,7.533503056E0,7.570931472E0
6.690442153E0,2.638086975E-1,-6.658028960E-1,7.557431221E0,7.591288111E0
6.692887830E0,2.614158690E-1,-6.514459848E-1,7.569395542E0,7.601872730E0
6.695334289E0,2.856431901E-1,-6.251249313E-1,7.543074131E0,7.574321129E0
6.697781633E0,2.781656384E-1,-6.035895348E-1,7.500003338E0,7.529392174E0
6.700228039E0,2.832503915E-1,-5.772684813E-1,7.452147007E0,7.479837211E0
6.702673716E0,2.952145040E-1,-5.509474277E-1,7.411468983E0,7.437779719E0
6.705120278E0,2.832503915E-1,-4.959124923E-1,7.368398190E0,7.390497403E0
6.707567518E0,3.023929596E-1,-4.525425732E-1,7.366005421E0,7.386086389E0
6.710013976E0,3.191427290E-1,-3.735794425E-1,7.342077255E0,7.358499311E0
6.712459653E0,3.478565812E-1,-2.850449979E-1,7.346862793E0,7.360614631E0
6.714906112E0,3.358924687E-1,-1.893320978E-1,7.361219883E0,7.371311183E0
6.717353455E0,3.119642437E-1,-1.342971772E-1,7.330112934E0,7.337977449E0
6.719799914E0,2.808575630E-1,-7.686942816E-2,7.313363075E0,7.319157694E0
6.722245591E0,2.685943544E-1,-4.336991161E-2,7.301399231E0,7.306466629E0
6.724692049E0,2.255235314E-1,-6.251249462E-2,7.299006462E0,7.302757288E0
6.727139393E0,1.968096644E-1,-8.165507019E-2,7.246364117E0,7.249496155E0
6.729585799E0,1.680957973E-1,-9.122636169E-2,7.208079338E0,7.210616214E0
6.732031476E0,1.465603858E-1,-1.295115203E-1,7.176972389E0,7.179636889E0
6.734478039E0,1.345962733E-1,-1.223330572E-1,7.090531826E0,7.092864239E0
6.736925330E0,9.870393574E-2,-1.749751568E-1,6.982854843E0,6.985744093E0
6.739371737E0,5.324030295E-2,-2.108674943E-1,6.901498795E0,6.904924709E0
6.741817414E0,6.520441920E-2,-2.276172489E-1,6.796214581E0,6.800337775E0
6.744263976E0,4.127619043E-2,-2.706880569E-1,6.736393929E0,6.741956608E0
6.746711216E0,1.974078640E-2,-2.994019389E-1,6.690930367E0,6.697654842E0
6.749157674E0,1.974078640E-2,-3.089732230E-1,6.580561161E0,6.587840264E0
6.751603351E0,1.256231871E-2,-3.185445070E-1,6.501598358E0,6.509409315E0
6.754049810E0,1.495514158E-2,-3.448655605E-1,6.389135361E0,6.398453451E0
6.756497153E0,-4.187439568E-3,-3.640081584E-1,6.329315186E0,6.339775248E0
6.758943560E0,-3.529413417E-2,-3.592225015E-1,6.264708996E0,6.275098827E0
6.761389237E0,-5.922235921E-2,-3.113660514E-1,6.154638767E0,6.162794371E0
6.763835799E0,-1.118644550E-1,-2.898306549E-1,6.032605171E0,6.040599359E0
6.766283039E0,-1.286142170E-1,-2.659024298E-1,5.941378593E0,5.948716274E0
6.768729497E0,-1.429711580E-1,-2.587239444E-1,5.833701611E0,5.841185951E0
6.771175174E0,-1.429711580E-1,-2.922234535E-1,5.711667538E0,5.720924869E0
6.773621633E0,-9.511470050E-2,-3.376871049E-1,5.637490273E0,5.648395875E0
6.776068976E0,-1.022931710E-1,-4.142574072E-1,5.584847927E0,5.601124839E0
6.778515435E0,-1.022931710E-1,-5.198407173E-1,5.517848969E0,5.543226092E0
6.780961112E0,-1.238285750E-1,-5.988038778E-1,5.467599869E0,5.501685917E0
6.783407570E0,-8.075776696E-2,-6.442674994E-1,5.412265778E0,5.451075424E0
6.785854914E0,-9.750752151E-2,-6.945167780E-1,5.371587753E0,5.417177887E0
6.788301320E0,-1.286142170E-1,-6.753742099E-1,5.335695267E0,5.379806309E0
6.790746997E0,-1.405783296E-1,-6.801598072E-1,5.304588795E0,5.349863728E0
6.793193560E0,-1.621137410E-1,-6.466603279E-1,5.287838936E0,5.329698965E0
6.795640799E0,-1.429711580E-1,-6.203392744E-1,5.299803257E0,5.337899974E0
6.798087258E0,-1.716850251E-1,-5.844469070E-1,5.309374332E0,5.344203377E0
6.800532935E0,-1.716850251E-1,-5.629115105E-1,5.364409447E0,5.396594651E0
6.802979497E0,-1.932204217E-1,-5.557330847E-1,5.388337612E0,5.420364897E0
6.805426737E0,-1.884347796E-1,-5.174478889E-1,5.438586712E0,5.466396016E0
6.807873195E0,-1.716850251E-1,-4.935196638E-1,5.462814331E0,5.487747974E0
6.810318872E0,-1.764706671E-1,-4.740779996E-1,5.491528034E0,5.514777602E0
6.812765330E0,-1.525424421E-1,-4.597210586E-1,5.539384365E0,5.560520820E0
6.815212674E0,-1.405783296E-1,-4.166502357E-1,5.560919762E0,5.578278254E0
6.817659080E0,-1.094716340E-1,-3.735794425E-1,5.577669621E0,5.591238149E0
6.820104758E0,-1.118644550E-1,-3.376871049E-1,5.594419479E0,5.605718112E0
6.822551320E0,-7.118647546E-2,-2.730808854E-1,5.635097504E0,5.642159565E0
6.824998612E0,-5.204389244E-2,-1.941177398E-1,5.694917679E0,5.698462743E0
6.827445018E0,-3.050848842E-2,-1.247258782E-1,5.740381718E0,5.741817620E0
6.829890695E0,1.016949583E-2,-7.447660714E-2,5.747560024E0,5.748051532E0
6.832337258E0,7.238288224E-2,-2.691925503E-3,5.797809124E0,5.798261564E0
6.834784497E0,8.434699476E-2,6.669992954E-2,5.848058701E0,5.849047261E0
6.837230955E0,1.034895778E-1,1.244267747E-1,5.929414749E0,5.931622997E0
6.839676633E0,1.178465188E-1,1.579262912E-1,5.989234924E0,5.992475573E0
6.842123091E0,4.845465720E-2,1.531406492E-1,6.046961784E0,6.049094704E0
6.844570435E0,1.734796353E-2,1.555334777E-1,6.135496140E0,6.137491710E0
6.847016841E0,-3.050848842E-2,1.387837082E-1,6.216852188E0,6.218475924E0
6.849462518E0,-4.247260094E-2,1.052841991E-1,6.307779789E0,6.308801356E0
6.851909080E0,-3.768695518E-2,1.052841991E-1,6.365207195E0,6.366189418E0
6.854356372E0,-6.400800496E-2,1.052841991E-1,6.425027847E0,6.426209196E0
6.856802778E0,-6.879365444E-2,1.244267747E-1,6.501598358E0,6.503152758E0
6.859248455E0,-5.922235921E-2,1.459621787E-1,6.592824459E0,6.594705952E0
6.861695018E0,-8.793623000E-2,1.746760458E-1,6.671787739E0,6.674653259E0
6.864142258E0,-9.272187948E-2,1.674975902E-1,6.726822853E0,6.729546678E0
6.866588716E0,-8.554340899E-2,1.268195957E-1,6.793821812E0,6.795543811E0
6.869034393E0,-9.750752151E-2,8.374879509E-2,6.870391846E0,6.871594116E0
6.871480851E0,-1.022931710E-1,4.486542661E-3,6.923034191E0,6.923791334E0
6.873928195E0,-1.405783296E-1,-5.772684515E-2,7.011568546E0,7.013215249E0
6.876374601E0,-1.908276081E-1,-1.271187067E-1,7.073781967E0,7.077497133E0
