"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.722808920E-1,-1.166501045E-1,-5.485545993E-1,9.757631302E0,9.773734599E0
7.747278710E-1,-1.310070455E-1,-5.629115105E-1,9.755238533E0,9.772344194E0
7.771731840E-1,-1.214357466E-1,-5.413761139E-1,9.731310844E0,9.747114726E0
7.796194340E-1,-1.118644550E-1,-5.557330847E-1,9.762416840E0,9.778861665E0
7.820655280E-1,-1.262213886E-1,-5.509474277E-1,9.755238533E0,9.771599344E0
7.845117780E-1,-1.333998591E-1,-5.509474277E-1,9.738489151E0,9.754973579E0
7.869587570E-1,-9.990034252E-2,-5.318048596E-1,9.757631302E0,9.772623246E0
7.894040690E-1,-1.142572835E-1,-5.318048596E-1,9.786345482E0,9.801450353E0
7.918503190E-1,-1.094716340E-1,-5.437689424E-1,9.757631302E0,9.773384129E0
7.942972990E-1,-1.094716340E-1,-5.365904570E-1,9.752845764E0,9.768209348E0
7.967426110E-1,-1.070788130E-1,-5.150550604E-1,9.774381638E0,9.788528183E0
7.991888610E-1,-1.070788130E-1,-5.126622319E-1,9.767203331E0,9.781234551E0
8.016349550E-1,-1.094716340E-1,-5.557330847E-1,9.760024071E0,9.776445835E0
8.040812050E-1,-1.190429255E-1,-5.461617708E-1,9.745667458E0,9.761685208E0
8.065281840E-1,-9.511470050E-2,-5.461617708E-1,9.745667458E0,9.761422728E0
8.089734960E-1,-1.166501045E-1,-5.581258535E-1,9.762416840E0,9.779053853E0
8.114197460E-1,-1.070788130E-1,-5.318048596E-1,9.748060226E0,9.763142960E0
8.138667260E-1,-9.511470050E-2,-5.437689424E-1,9.771988869E0,9.787568540E0
8.163120380E-1,-1.022931710E-1,-5.485545993E-1,9.743274689E0,9.759240631E0
8.187582880E-1,-1.046859920E-1,-5.533402562E-1,9.762416840E0,9.778646488E0
8.212043820E-1,-1.070788130E-1,-5.557330847E-1,9.752845764E0,9.769253074E0
8.236506320E-1,-8.554340899E-2,-5.605186820E-1,9.743274689E0,9.759759245E0
8.260976110E-1,-9.990034252E-2,-5.653043389E-1,9.755238533E0,9.772114813E0
8.285429240E-1,-1.070788130E-1,-5.557330847E-1,9.771988869E0,9.788364091E0
8.309891740E-1,-9.511470050E-2,-5.557330847E-1,9.769596100E0,9.785851727E0
8.334361530E-1,-9.750752151E-2,-5.533402562E-1,9.781559944E0,9.797683813E0
8.358814650E-1,-1.070788130E-1,-5.653043389E-1,9.767203331E0,9.784134902E0
8.383277150E-1,-1.166501045E-1,-5.581258535E-1,9.760024071E0,9.776665156E0
8.407738090E-1,-1.238285750E-1,-5.700899959E-1,9.783952713E0,9.801329849E0
8.432200590E-1,-1.142572835E-1,-5.653043389E-1,9.743274689E0,9.760329164E0
8.456670380E-1,-1.166501045E-1,-5.629115105E-1,9.764810562E0,9.781717739E0
8.481123510E-1,-1.094716340E-1,-5.676971674E-1,9.743274689E0,9.760413197E0
8.505586010E-1,-1.142572835E-1,-5.796613097E-1,9.748060226E0,9.765947990E0
8.530055280E-1,-1.070788130E-1,-5.796613097E-1,9.757631302E0,9.775420284E0
8.554508920E-1,-1.046859920E-1,-5.796613097E-1,9.760024071E0,9.777782788E0
8.578970900E-1,-1.142572835E-1,-5.796613097E-1,9.764810562E0,9.782667697E0
8.603432880E-1,-1.238285750E-1,-5.653043389E-1,9.764810562E0,9.781943970E0
8.627894860E-1,-1.405783296E-1,-5.748756528E-1,9.760024071E0,9.777950406E0
8.652364130E-1,-1.142572835E-1,-5.868397355E-1,9.757631302E0,9.775929839E0
8.676817780E-1,-1.262213886E-1,-5.820540786E-1,9.755238533E0,9.773402561E0
8.701279760E-1,-1.022931710E-1,-5.676971674E-1,9.752845764E0,9.769889685E0
8.725749550E-1,-1.262213886E-1,-5.724828243E-1,9.771988869E0,9.789557440E0
8.750203190E-1,-9.990034252E-2,-5.748756528E-1,9.752845764E0,9.770284673E0
8.774665170E-1,-1.142572835E-1,-5.940182209E-1,9.760024071E0,9.778751568E0
8.799127150E-1,-1.166501045E-1,-5.629115105E-1,9.748060226E0,9.764996405E0
8.823588090E-1,-1.477568001E-1,-5.581258535E-1,9.740881920E0,9.757977102E0
8.848058400E-1,-1.142572835E-1,-5.605186820E-1,9.752845764E0,9.769607792E0
8.872512050E-1,-1.238285750E-1,-5.820540786E-1,9.755238533E0,9.773371952E0
8.896974030E-1,-1.190429255E-1,-5.820540786E-1,9.764810562E0,9.782866834E0
8.921443820E-1,-1.214357466E-1,-5.533402562E-1,9.750452995E0,9.766896421E0
8.945897460E-1,-1.190429255E-1,-5.605186820E-1,9.762416840E0,9.779219548E0
8.970359440E-1,-1.286142170E-1,-5.533402562E-1,9.757631302E0,9.774154474E0
8.994821420E-1,-1.214357466E-1,-5.509474277E-1,9.762416840E0,9.778705040E0
9.019282360E-1,-1.142572835E-1,-5.509474277E-1,9.750452995E0,9.766674532E0
9.043752670E-1,-1.238285750E-1,-5.605186820E-1,9.769596100E0,9.786445865E0
9.068206320E-1,-1.214357466E-1,-5.629115105E-1,9.767203331E0,9.784164600E0
9.092668300E-1,-1.214357466E-1,-5.389832854E-1,9.760024071E0,9.775649313E0
9.117138090E-1,-1.453639716E-1,-5.485545993E-1,9.771988869E0,9.788452854E0
9.141591740E-1,-1.310070455E-1,-5.389832854E-1,9.764810562E0,9.780551679E0
9.166053710E-1,-1.214357466E-1,-5.365904570E-1,9.757631302E0,9.773128700E0
9.190515690E-1,-1.286142170E-1,-5.413761139E-1,9.752845764E0,9.768706681E0
9.214976630E-1,-1.238285750E-1,-5.389832854E-1,9.762416840E0,9.778068268E0
9.239446940E-1,-1.333998591E-1,-5.365904570E-1,9.757631302E0,9.773284681E0
9.263900590E-1,-1.262213886E-1,-5.389832854E-1,9.767203331E0,9.782877681E0
9.288362570E-1,-1.046859920E-1,-5.174478889E-1,9.762416840E0,9.776681135E0
9.312832360E-1,-1.214357466E-1,-5.437689424E-1,9.748060226E0,9.763969965E0
9.337285490E-1,-1.190429255E-1,-5.485545993E-1,9.764810562E0,9.780930870E0
9.361747990E-1,-1.238285750E-1,-5.270192027E-1,9.752845764E0,9.767859707E0
9.386209960E-1,-1.190429255E-1,-5.341976285E-1,9.743274689E0,9.758634125E0
9.410670900E-1,-1.094716340E-1,-5.341976285E-1,9.757631302E0,9.772856275E0
9.435141210E-1,-1.070788130E-1,-5.509474277E-1,9.757631302E0,9.773759643E0
9.459594860E-1,-1.094716340E-1,-5.341976285E-1,9.752845764E0,9.768078196E0
9.484056840E-1,-1.142572835E-1,-5.341976285E-1,9.760024071E0,9.775300082E0
9.508526630E-1,-1.118644550E-1,-5.485545993E-1,9.736096382E0,9.752179170E0
9.532979760E-1,-9.750752151E-2,-5.365904570E-1,9.743274689E0,9.758526461E0
9.557442260E-1,-1.094716340E-1,-5.341976285E-1,9.736096382E0,9.751354978E0
9.581904240E-1,-1.118644550E-1,-5.365904570E-1,9.752845764E0,9.768236457E0
9.606365170E-1,-9.511470050E-2,-5.461617708E-1,9.757631302E0,9.773367286E0
9.630835490E-1,-9.990034252E-2,-5.509474277E-1,9.750452995E0,9.766517125E0
9.655288610E-1,-1.046859920E-1,-5.629115105E-1,9.748060226E0,9.764860813E0
9.679751110E-1,-1.022931710E-1,-5.581258535E-1,9.762416840E0,9.778893133E0
9.704220900E-1,-1.046859920E-1,-5.509474277E-1,9.769596100E0,9.785678831E0
9.728674030E-1,-9.990034252E-2,-5.629115105E-1,9.740881920E0,9.757644697E0
9.753136530E-1,-8.554340899E-2,-5.557330847E-1,9.726525307E0,9.742764057E0
9.777597460E-1,-8.793623000E-2,-5.700899959E-1,9.767203331E0,9.784221803E0
9.802059960E-1,-1.070788130E-1,-5.796613097E-1,9.771988869E0,9.789751762E0
9.826529760E-1,-9.032905847E-2,-5.533402562E-1,9.740881920E0,9.757003913E0
9.850982880E-1,-1.118644550E-1,-5.605186820E-1,9.767203331E0,9.783913111E0
9.875445380E-1,-8.793623000E-2,-5.533402562E-1,9.743274689E0,9.759370875E0
9.899915170E-1,-1.118644550E-1,-5.748756528E-1,9.750452995E0,9.768025864E0
9.924368300E-1,-8.554340899E-2,-5.533402562E-1,9.757631302E0,9.773682609E0
9.948830800E-1,-9.511470050E-2,-5.653043389E-1,9.771988869E0,9.788788600E0
9.973291740E-1,-1.166501045E-1,-5.629115105E-1,9.748060226E0,9.764996405E0
9.997754240E-1,-9.990034252E-2,-5.700899959E-1,9.755238533E0,9.772392825E0
1.002222403E0,-1.094716340E-1,-5.844469070E-1,9.764810562E0,9.782897707E0
1.004667715E0,-1.142572835E-1,-5.700899959E-1,9.760024071E0,9.777327201E0
1.007113965E0,-1.286142170E-1,-5.509474277E-1,9.762416840E0,9.778796819E0
1.009560944E0,-1.214357466E-1,-5.533402562E-1,9.745667458E0,9.762118944E0
1.012006257E0,-1.166501045E-1,-5.437689424E-1,9.769596100E0,9.785412606E0
1.014452507E0,-1.190429255E-1,-5.437689424E-1,9.755238533E0,9.771107139E0
1.016898601E0,-1.310070455E-1,-5.557330847E-1,9.752845764E0,9.769544647E0
1.019344851E0,-1.142572835E-1,-5.605186820E-1,9.786345482E0,9.803050230E0
1.021791830E0,-1.429711580E-1,-5.461617708E-1,9.755238533E0,9.771561404E0
1.024237142E0,-1.262213886E-1,-5.533402562E-1,9.764810562E0,9.781290436E0
1.026683392E0,-1.142572835E-1,-5.318048596E-1,9.771988869E0,9.787115897E0
1.029130371E0,-1.166501045E-1,-5.629115105E-1,9.750452995E0,9.767385025E0
1.031575684E0,-1.429711580E-1,-5.629115105E-1,9.750452995E0,9.767734831E0
1.034021882E0,-1.310070455E-1,-5.461617708E-1,9.752845764E0,9.769004864E0
1.036468080E0,-1.094716340E-1,-5.533402562E-1,9.755238533E0,9.771532547E0
1.038914278E0,-1.453639716E-1,-5.509474277E-1,9.748060226E0,9.764699275E0
1.041361257E0,-1.238285750E-1,-5.581258535E-1,9.755238533E0,9.771976096E0
1.043806569E0,-1.405783296E-1,-5.676971674E-1,9.750452995E0,9.767977066E0
1.046252819E0,-1.238285750E-1,-5.629115105E-1,9.750452995E0,9.767473394E0
1.048699746E0,-1.405783296E-1,-5.533402562E-1,9.779167175E0,9.795818411E0
1.051145111E0,-1.310070455E-1,-5.294120312E-1,9.762416840E0,9.777638902E0
1.053591309E0,-1.429711580E-1,-5.461617708E-1,9.752845764E0,9.769172633E0
1.056037507E0,-1.333998591E-1,-5.581258535E-1,9.755238533E0,9.772102068E0
1.058483705E0,-1.166501045E-1,-5.629115105E-1,9.738489151E0,9.755441946E0
1.060930632E0,-1.310070455E-1,-5.389832854E-1,9.750452995E0,9.766217253E0
1.063375996E0,-1.214357466E-1,-5.796613097E-1,9.764810562E0,9.782754172E0
1.065822194E0,-1.094716340E-1,-5.605186820E-1,9.760024071E0,9.776719035E0
1.068269174E0,-1.214357466E-1,-5.868397355E-1,9.750452995E0,9.768851577E0
1.070714538E0,-1.262213886E-1,-5.676971674E-1,9.762416840E0,9.779723639E0
1.073160736E0,-1.190429255E-1,-5.629115105E-1,9.745667458E0,9.762636672E0
1.075606934E0,-1.142572835E-1,-5.844469070E-1,9.767203331E0,9.785340762E0
1.078053132E0,-1.190429255E-1,-5.653043389E-1,9.767203331E0,9.784273152E0
1.080500059E0,-1.262213886E-1,-5.868397355E-1,9.731310844E0,9.749806330E0
1.082945424E0,-9.272187948E-2,-5.629115105E-1,9.750452995E0,9.767128561E0
1.085391621E0,-9.990034252E-2,-5.796613097E-1,9.733703613E0,9.751460062E0
1.087838601E0,-1.070788130E-1,-5.700899959E-1,9.748060226E0,9.765303203E0
1.090283965E0,-1.070788130E-1,-5.772684813E-1,9.760024071E0,9.777667137E0
1.092730163E0,-1.022931710E-1,-5.557330847E-1,9.762416840E0,9.778756859E0
1.095176361E0,-1.166501045E-1,-5.653043389E-1,9.733703613E0,9.750803160E0
1.097622455E0,-9.032905847E-2,-5.724828243E-1,9.745667458E0,9.762885338E0
1.100069486E0,-9.750752151E-2,-5.605186820E-1,9.762416840E0,9.778981105E0
1.102514851E0,-1.118644550E-1,-5.653043389E-1,9.745667458E0,9.762690041E0
1.104961049E0,-8.793623000E-2,-5.653043389E-1,9.760024071E0,9.776777160E0
1.107408028E0,-9.032905847E-2,-5.653043389E-1,9.743274689E0,9.760078381E0
1.109853340E0,-1.094716340E-1,-5.509474277E-1,9.750452995E0,9.766619718E0
1.112299590E0,-9.990034252E-2,-5.653043389E-1,9.764810562E0,9.781670327E0
1.114745788E0,-9.272187948E-2,-5.605186820E-1,9.752845764E0,9.769379665E0
1.117191882E0,-9.032905847E-2,-5.653043389E-1,9.755238533E0,9.772021652E0
1.119638913E0,-9.750752151E-2,-5.700899959E-1,9.767203331E0,9.784312507E0
1.122084278E0,-1.094716340E-1,-5.533402562E-1,9.745667458E0,9.761977447E0
1.124530476E0,-7.836493850E-2,-5.629115105E-1,9.762416840E0,9.778946415E0
1.126977455E0,-9.272187948E-2,-5.461617708E-1,9.748060226E0,9.763788619E0
1.129422767E0,-8.554340899E-2,-5.389832854E-1,9.767203331E0,9.782437404E0
1.131869017E0,-9.272187948E-2,-5.413761139E-1,9.764810562E0,9.780245946E0
1.134315215E0,-7.836493850E-2,-5.461617708E-1,9.755238533E0,9.770829677E0
1.136761309E0,-9.990034252E-2,-5.437689424E-1,9.762416840E0,9.778059485E0
1.139208340E0,-1.022931710E-1,-5.413761139E-1,9.752845764E0,9.768395594E0
1.141653653E0,-9.032905847E-2,-5.485545993E-1,9.750452995E0,9.766289219E0
1.144099903E0,-9.272187948E-2,-5.413761139E-1,9.757631302E0,9.773078024E0
1.146546882E0,-9.032905847E-2,-5.150550604E-1,9.755238533E0,9.769243568E0
1.148992194E0,-9.990034252E-2,-5.054838061E-1,9.750452995E0,9.764057946E0
1.151438444E0,-1.046859920E-1,-5.222335458E-1,9.750452995E0,9.764989536E0
1.153884642E0,-8.554340899E-2,-5.485545993E-1,9.745667458E0,9.761468333E0
1.156330736E0,-6.640082598E-2,-5.294120312E-1,9.728918076E0,9.743538017E0
1.158777767E0,-9.750752151E-2,-5.198407173E-1,9.771988869E0,9.786291869E0
1.161223080E0,-1.094716340E-1,-5.294120312E-1,9.757631302E0,9.772595856E0
1.163669330E0,-9.750752151E-2,-5.174478889E-1,9.767203331E0,9.781386453E0
1.166116309E0,-8.554340899E-2,-5.054838061E-1,9.769596100E0,9.783038358E0
1.168561621E0,-1.094716340E-1,-5.294120312E-1,9.740881920E0,9.755872166E0
1.171007871E0,-1.046859920E-1,-5.246263742E-1,9.764810562E0,9.779453835E0
1.173453965E0,-1.046859920E-1,-5.461617708E-1,9.767203331E0,9.783021657E0
1.175900215E0,-9.990034252E-2,-5.341976285E-1,9.748060226E0,9.763197497E0
1.178347194E0,-1.310070455E-1,-5.270192027E-1,9.743274689E0,9.758397089E0
1.180792507E0,-1.357926875E-1,-5.270192027E-1,9.757631302E0,9.772796811E0
1.183238757E0,-1.142572835E-1,-5.365904570E-1,9.740881920E0,9.756319215E0
1.185685736E0,-1.453639716E-1,-5.198407173E-1,9.767203331E0,9.782107440E0
1.188131049E0,-1.453639716E-1,-5.270192027E-1,9.762416840E0,9.777712538E0
1.190577299E0,-1.333998591E-1,-5.485545993E-1,9.767203331E0,9.783504923E0
1.193023392E0,-1.525424421E-1,-5.461617708E-1,9.779167175E0,9.795594546E0
1.195469642E0,-1.477568001E-1,-5.509474277E-1,9.757631302E0,9.774289937E0
1.197916621E0,-1.501496136E-1,-5.294120312E-1,9.752845764E0,9.768358230E0
1.200361934E0,-1.645065546E-1,-5.461617708E-1,9.752845764E0,9.769511533E0
1.202808184E0,-1.333998591E-1,-5.413761139E-1,9.774381638E0,9.790271703E0
1.205255163E0,-1.549352705E-1,-5.676971674E-1,9.750452995E0,9.768194236E0
1.207700476E0,-1.477568001E-1,-5.557330847E-1,9.750452995E0,9.767394993E0
1.210146726E0,-1.333998591E-1,-5.557330847E-1,9.745667458E0,9.762411023E0
1.212592819E0,-1.525424421E-1,-5.485545993E-1,9.757631302E0,9.774228868E0
1.215039069E0,-1.357926875E-1,-5.653043389E-1,9.760024071E0,9.777324711E0
1.217486049E0,-1.573280841E-1,-5.676971674E-1,9.781559944E0,9.799282991E0
1.219931361E0,-1.549352705E-1,-5.700899959E-1,9.762416840E0,9.780275563E0
1.222377611E0,-1.405783296E-1,-5.700899959E-1,9.745667458E0,9.763339545E0
1.224824538E0,-1.429711580E-1,-5.868397355E-1,9.750452995E0,9.769143015E0
1.227269903E0,-1.310070455E-1,-5.629115105E-1,9.776774406E0,9.793842454E0
1.229716101E0,-1.214357466E-1,-5.868397355E-1,9.755238533E0,9.773628106E0
1.232162299E0,-1.166501045E-1,-5.916253924E-1,9.752845764E0,9.771470122E0
1.234608496E0,-1.357926875E-1,-5.820540786E-1,9.769596100E0,9.787861593E0
1.237055476E0,-1.333998591E-1,-5.748756528E-1,9.762416840E0,9.780238243E0
1.239500788E0,-1.166501045E-1,-5.868397355E-1,9.762416840E0,9.780734669E0
1.241947038E0,-1.238285750E-1,-5.940182209E-1,9.745667458E0,9.764539178E0
1.244393965E0,-1.094716340E-1,-5.724828243E-1,9.767203331E0,9.784578761E0
1.246839330E0,-1.333998591E-1,-5.772684813E-1,9.769596100E0,9.787545268E0
1.249285528E0,-9.511470050E-2,-5.892325640E-1,9.738489151E0,9.756762412E0
1.251731726E0,-9.511470050E-2,-5.988038778E-1,9.774381638E0,9.793168501E0
1.254177819E0,-1.214357466E-1,-5.844469070E-1,9.755238533E0,9.773484725E0
1.256624851E0,-1.214357466E-1,-5.844469070E-1,9.762416840E0,9.780649640E0
1.259070215E0,-1.070788130E-1,-5.700899959E-1,9.736096382E0,9.753360510E0
1.261516413E0,-1.022931710E-1,-5.844469070E-1,9.757631302E0,9.775653978E0
1.263963392E0,-1.333998591E-1,-5.700899959E-1,9.745667458E0,9.763238823E0
1.266408757E0,-1.333998591E-1,-5.916253924E-1,9.743274689E0,9.762131826E0
1.268854955E0,-1.022931710E-1,-5.820540786E-1,9.736096382E0,9.754015768E0
1.271301153E0,-8.075776696E-2,-5.796613097E-1,9.755238533E0,9.772778923E0
1.273747246E0,-1.166501045E-1,-5.940182209E-1,9.740881920E0,9.759674455E0
1.276194278E0,-1.118644550E-1,-5.629115105E-1,9.745667458E0,9.762551778E0
1.278639642E0,-1.070788130E-1,-5.940182209E-1,9.745667458E0,9.764341130E0
1.281085840E0,-1.190429255E-1,-6.011967063E-1,9.750452995E0,9.769695098E0
1.283532819E0,-1.022931710E-1,-5.820540786E-1,9.776774406E0,9.794619372E0
1.285978132E0,-1.022931710E-1,-5.868397355E-1,9.745667458E0,9.763855743E0
1.288424382E0,-9.750752151E-2,-5.605186820E-1,9.748060226E0,9.764648846E0
1.290870580E0,-9.990034252E-2,-5.772684813E-1,9.743274689E0,9.760871920E0
1.293316674E0,-7.357929647E-2,-5.557330847E-1,9.750452995E0,9.766554499E0
1.295763705E0,-8.554340899E-2,-5.772684813E-1,9.752845764E0,9.770289508E0
1.298209069E0,-8.793623000E-2,-5.676971674E-1,9.764810562E0,9.781694034E0
1.300655267E0,-9.272187948E-2,-5.581258535E-1,9.750452995E0,9.766853917E0
1.303102246E0,-1.022931710E-1,-5.724828243E-1,9.762416840E0,9.779723055E0
1.305547559E0,-1.022931710E-1,-5.557330847E-1,9.752845764E0,9.769201792E0
1.307993809E0,-9.511470050E-2,-5.437689424E-1,9.764810562E0,9.780401668E0
1.310440007E0,-1.070788130E-1,-5.533402562E-1,9.762416840E0,9.778672398E0
1.312886101E0,-1.238285750E-1,-5.700899959E-1,9.748060226E0,9.765501231E0
1.315333132E0,-1.070788130E-1,-5.533402562E-1,9.750452995E0,9.766728466E0
1.317778444E0,-1.333998591E-1,-5.629115105E-1,9.750452995E0,9.767599424E0
1.320224694E0,-1.381855011E-1,-5.341976285E-1,9.767203331E0,9.782776868E0
1.322671674E0,-1.333998591E-1,-5.557330847E-1,9.767203331E0,9.783910041E0
1.325116986E0,-1.477568001E-1,-5.389832854E-1,9.767203331E0,9.783179236E0
1.327563236E0,-1.573280841E-1,-5.533402562E-1,9.736096382E0,9.753076967E0
1.330009434E0,-1.573280841E-1,-5.437689424E-1,9.769596100E0,9.785982053E0
1.332455528E0,-1.597209126E-1,-5.318048596E-1,9.762416840E0,9.778195627E0
1.334902559E0,-1.549352705E-1,-5.509474277E-1,9.752845764E0,9.769623765E0
1.337347871E0,-1.429711580E-1,-5.485545993E-1,9.757631302E0,9.774084178E0
1.339794121E0,-1.310070455E-1,-5.461617708E-1,9.736096382E0,9.752283235E0
1.342241101E0,-1.573280841E-1,-5.533402562E-1,9.762416840E0,9.779351723E0
1.344686413E0,-1.333998591E-1,-5.341976285E-1,9.781559944E0,9.797044328E0
1.347132663E0,-1.262213886E-1,-5.102694035E-1,9.771988869E0,9.786116347E0
1.349578757E0,-1.190429255E-1,-5.341976285E-1,9.755238533E0,9.770579162E0
1.352025007E0,-1.429711580E-1,-5.222335458E-1,9.764810562E0,9.779810527E0
1.354471986E0,-1.381855011E-1,-5.533402562E-1,9.767203331E0,9.783840840E0
1.356917299E0,-1.310070455E-1,-5.389832854E-1,9.764810562E0,9.780551679E0
1.359363549E0,-1.238285750E-1,-5.198407173E-1,9.774381638E0,9.788978715E0
1.361810528E0,-1.238285750E-1,-5.461617708E-1,9.781559944E0,9.797578330E0
1.364255840E0,-1.501496136E-1,-5.246263742E-1,9.764810562E0,9.780046168E0
1.366702090E0,-1.477568001E-1,-5.413761139E-1,9.769596100E0,9.785700186E0
1.369148184E0,-1.190429255E-1,-5.198407173E-1,9.760024071E0,9.774583134E0
1.371594434E0,-1.190429255E-1,-5.461617708E-1,9.760024071E0,9.776018298E0
1.374041413E0,-1.190429255E-1,-5.270192027E-1,9.750452995E0,9.765411106E0
1.376486726E0,-1.310070455E-1,-5.389832854E-1,9.752845764E0,9.768606161E0
1.378932976E0,-1.333998591E-1,-5.485545993E-1,9.745667458E0,9.762005013E0
1.381379955E0,-1.118644550E-1,-5.389832854E-1,9.750452995E0,9.765979226E0
1.383825267E0,-1.070788130E-1,-5.533402562E-1,9.728918076E0,9.745229512E0
1.386271517E0,-1.094716340E-1,-5.437689424E-1,9.752845764E0,9.768606308E0
1.388717611E0,-1.022931710E-1,-5.461617708E-1,9.745667458E0,9.761495314E0
1.391163861E0,-1.166501045E-1,-5.461617708E-1,9.762416840E0,9.778378315E0
1.393610840E0,-1.238285750E-1,-5.485545993E-1,9.745667458E0,9.761878910E0
1.396056153E0,-1.022931710E-1,-5.629115105E-1,9.755238533E0,9.772001438E0
1.398502403E0,-1.046859920E-1,-5.605186820E-1,9.740881920E0,9.757557119E0
1.400949330E0,-1.094716340E-1,-5.605186820E-1,9.748060226E0,9.764775646E0
1.403394694E0,-8.793623000E-2,-5.629115105E-1,9.740881920E0,9.757529540E0
1.405840944E0,-9.750752151E-2,-5.485545993E-1,9.774381638E0,9.790248018E0
1.408287038E0,-9.032905847E-2,-5.748756528E-1,9.748060226E0,9.765414458E0
1.410733288E0,-1.046859920E-1,-5.748756528E-1,9.762416840E0,9.779888738E0
1.413180267E0,-9.990034252E-2,-5.509474277E-1,9.774381638E0,9.790406506E0
1.415625580E0,-9.032905847E-2,-5.461617708E-1,9.771988869E0,9.787656434E0
1.418071778E0,-8.554340899E-2,-5.437689424E-1,9.755238533E0,9.770756428E0
1.420518757E0,-8.554340899E-2,-5.557330847E-1,9.771988869E0,9.788152195E0
1.422964121E0,-8.075776696E-2,-5.485545993E-1,9.767203331E0,9.782928747E0
1.425410319E0,-9.032905847E-2,-5.365904570E-1,9.774381638E0,9.789516079E0
1.427856517E0,-9.990034252E-2,-5.294120312E-1,9.745667458E0,9.760547698E0
1.430302611E0,-1.022931710E-1,-5.341976285E-1,9.743274689E0,9.758444172E0
1.432749642E0,-8.793623000E-2,-5.365904570E-1,9.736096382E0,9.751268372E0
1.435195007E0,-8.075776696E-2,-5.341976285E-1,9.740881920E0,9.755853089E0
1.437641205E0,-7.597211748E-2,-5.294120312E-1,9.728918076E0,9.743607945E0
1.440088184E0,-1.118644550E-1,-5.318048596E-1,9.767203331E0,9.782310104E0
1.442533549E0,-9.032905847E-2,-5.198407173E-1,9.731310844E0,9.745604366E0
1.444979746E0,-1.190429255E-1,-5.198407173E-1,9.731310844E0,9.745912802E0
1.447425944E0,-1.046859920E-1,-5.318048596E-1,9.752845764E0,9.767895171E0
1.449872038E0,-1.022931710E-1,-5.294120312E-1,9.745667458E0,9.760572482E0
1.452319069E0,-1.262213886E-1,-5.246263742E-1,9.760024071E0,9.774928876E0
1.454764434E0,-9.750752151E-2,-5.318048596E-1,9.748060226E0,9.763042677E0
1.457210632E0,-1.118644550E-1,-5.365904570E-1,9.740881920E0,9.756291486E0
1.459657611E0,-1.022931710E-1,-5.318048596E-1,9.733703613E0,9.748757169E0
1.462102924E0,-1.190429255E-1,-5.533402562E-1,9.760024071E0,9.776421969E0
1.464549174E0,-1.381855011E-1,-5.533402562E-1,9.760024071E0,9.776673797E0
1.466995371E0,-1.405783296E-1,-5.581258535E-1,9.748060226E0,9.765036862E0
1.469441465E0,-1.262213886E-1,-5.653043389E-1,9.771988869E0,9.789140273E0
1.471888496E0,-9.032905847E-2,-5.629115105E-1,9.762416840E0,9.779049609E0
1.474333861E0,-8.554340899E-2,-5.676971674E-1,9.762416840E0,9.779283220E0
1.476780059E0,-1.214357466E-1,-5.916253924E-1,9.767203331E0,9.785858580E0
1.479227038E0,-1.094716340E-1,-5.820540786E-1,9.764810562E0,9.782755047E0
1.481672351E0,-1.118644550E-1,-5.916253924E-1,9.767203331E0,9.785744487E0
1.484118601E0,-1.142572835E-1,-5.940182209E-1,9.743274689E0,9.762034318E0
1.486564799E0,-1.310070455E-1,-5.964110494E-1,9.767203331E0,9.786272523E0
1.489010892E0,-1.118644550E-1,-5.916253924E-1,9.745667458E0,9.764249508E0
1.491457924E0,-1.214357466E-1,-5.796613097E-1,9.776774406E0,9.794696099E0
1.493903236E0,-1.094716340E-1,-5.940182209E-1,9.771988869E0,9.790638801E0
1.496349486E0,-1.214357466E-1,-6.131607890E-1,9.757631302E0,9.777631688E0
1.498796465E0,-1.381855011E-1,-6.107679605E-1,9.767203331E0,9.787256697E0
1.501241778E0,-1.501496136E-1,-6.179464459E-1,9.755238533E0,9.775944024E0
